0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.00012905,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.00032336,0.00024877,0.00016526
0.002337,0.0013038,0.0013138,0.0011066
0.0004005,8.0487e-05,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.00041871,0.00064203,0.00010388
0.004996,0.0067089,0.0033845,0.0052207
0.0029102,0.001477,0.0055775,0.0030368
0.0010538,0.0018618,0.00064137,0.0015818
0.00051516,0.003404,0.001488,0.0031811
0,0,0,0
0.00050249,0,0,0
0.0014805,0.0027654,1.0251e-224,0
0.0046171,0.0038142,0.0018604,0.0026312
0.006035,0.004947,0.0025633,0
0.0083169,0.0071913,0.001552,1.7818e-05
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.00088102,4.7912e-126,0.00026032,5.7696e-141
0,0.00032756,0.00025868,0.002489
0.0003349,0,0,0.0016608
0.0048499,0.0080285,0.01057,0.0049953
0.008512,0.0061421,0.0084494,0.0047737
0.0050331,0.0026064,0.0023192,0
0.018336,0.018837,0.012598,1.3663e-146
0.010047,0.0092782,0.0018114,0.0036253
0.011695,0.010664,0.0065603,0.0078065
0.017201,0.015699,0.0073549,0.0090811
0.0043386,0.0056688,0.0012642,0.01766
0.003152,0.018297,0.00067091,0.0033785
0.0050002,0.0026115,0.00084438,0
0.0023993,0.0013715,0.00039798,0.00049378
0.0019144,0.0026811,0.00046697,1.6207e-228
0.0013732,0.0015665,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0025253,0.0029344,0,0.0017747
0.0013774,4.9407e-324,0.0014401,0.00049404
0.005145,0.0051212,0.0036632,0.004602
0.0013597,0.001913,0.0025461,0.0020533
0.0018023,0.0021216,6.9966e-05,0.0025216
0.0021137,0.002212,0.0047848,0.0012641
0.0051375,0.005537,0.0052167,0.0049207
0.017186,0.016983,0.010643,0.010841
0.012241,0.011454,0.0056431,0.015311
0.013671,0.0073108,0.0046745,0.0065116
0.0083333,0.010241,0.0022196,0.0019556
0.0090254,0.0079546,0.00044683,1.5262e-146
0.0031488,0.0044875,2.5729e-05,0
0.0079937,0.0051806,0,0.0036891
0.0037968,0.002624,0.0019451,0.0011561
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0027622,0.001952,0.0027755,0.0010311
0.0068078,0.0051188,0.0011407,0.00049364
0.0045995,0.0033405,2.0803e-05,0.0005302
0.0013973,0.0019298,0,0.020159
0.014179,0.01658,0.011943,0.0053098
0.0047535,0.0063357,0.0086047,0.0014795
0.00029099,0.00084257,0,0.0037618
0.0077532,0.0090599,0.011314,0.0014794
0.039494,0.044316,0.11953,0.062655
0.040573,0.043109,0.026249,0.015485
0.034088,0.026466,0.014513,0.0084834
0.0055434,0.0052247,0.0083754,0.028111
0.014121,0.010762,0.0036076,0.010929
0.00096719,0.00031785,0.00087383,0.0043573
0,0,0,0.0026371
0.0023336,0.0020302,0.0006649,0.0013564
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.002295,0.0034001,0.00030486,0.0043877
0.0066821,0.0070225,0.012681,0.0034514
0.0037945,0.0061258,0.0071337,0.015073
0.0049125,0.0064983,0.0033427,0.0040831
0.013833,0.015441,0.015923,0.010131
0.002968,0.002923,0.0048716,0.0037741
0.0046342,0.0086651,0.015645,0.01218
0.0043026,0.015232,0.15032,0.037018
0.0023755,0.0036105,0.013035,0.016542
0.010527,0.008436,0.0074867,0.005579
0.016991,0.016862,0.015003,0.058812
0.0062109,0.0064025,0.001907,0.0065561
0.023599,0.020266,0.019771,0.02148
0.00084767,0.00060094,0.00022675,0
0.0038324,0,0.00053091,0
0.0044209,0.005663,0.0024327,0.0010654
0,0.00025811,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0035683,0.0066692,0.004462,0.00493
0,0.00090337,0,0
0.00022242,0.0007312,0.0012817,0
0.00060565,0,0.00067639,0.00024267
0.0010764,0.0010871,0.0014462,0.00088793
0.0021486,0.00072232,0.002622,0.0042166
0.00087427,0.001883,0.004049,0.0044973
1.9763e-323,0.0022837,0.0011121,0.0088329
0.0051089,0.0017419,0.020523,0.0083268
0.013449,0.016695,0.0077407,0.0083718
0.0037533,0.0033996,0.002915,0
0.0080445,0.0054343,0.013856,3.6332e-28
0.015008,0.014623,0.030915,0.010589
0.0080742,0.0063802,0.00024225,0.0020826
0.003367,0.0029442,0.0014923,1.6952e-117
0.0022144,0.0020319,0,1.0489e-121
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.7931e-05,0,0,0.00042219
6.5578e-05,0.00024794,0.00054409,0
0.0001956,0,0,0.0002596
0.0030987,0.0024667,0.0021249,0.0036935
0.0034096,0.0037807,0.0045653,0.0047902
0.00062138,0.00024149,0.0005979,0
0.00035521,0.00059995,0,0.00049689
0.0015426,0.00060886,0.0013628,0.0019417
0,0.00035878,0.00055639,0.0015058
0.0038802,0.0057215,0.019184,0.0044383
0.0019945,0.0010416,0.0031712,0.0018507
0.017685,0.014103,0.013183,0.0061116
0.012113,0.0093027,0.0054422,0.0037238
0.0044494,0.0070429,0.0016686,0.0021533
0.0012498,0.0018575,0.00045691,0
0.0021109,0.002259,0.0010396,0
0.0019537,0.0021426,0.00034562,1.3074e-296
0,0,0,0.00029301
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.00029301
0,0,0,0
0,0,0,0
0.00089014,0.0020453,0.003034,0.00077159
0.00076923,0.0015168,0,1.6308e-116
0.00093571,0.0012079,0.0025893,0.0049988
0.0011592,0.0034961,0.0042293,0.0010659
0.0007106,0.0014439,0.0030779,0.0032195
0.00036727,0,0,0.00033778
0.0028644,0.0040874,0.0025699,0.0085304
0.010056,0.0088852,0.013288,0.0012789
0.0066972,0.0094206,0.0086762,0.012286
0.0089083,0.0074524,0.029547,0.0070121
0.0138,0.010606,0.022977,0.007967
0.0042061,0.0032436,0.00081839,0.0011257
0.0019121,0.0050417,0.00093335,3.7851e-192
0.0011033,0.0015005,0.0010179,0
0,0,0,0.00029301
0,0,0,0
4.9609e-08,0.00057723,0.00040816,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.00019445,0.00040779,0,0.0031482
0.0016017,0.0042883,0.0006614,0.0031635
0.0030659,0.0018953,0.0031234,0.0069799
0.0016015,0.0057872,0.0039987,0.0034297
0.0014206,0.00095198,0.0018736,0
0,0.00081993,0,0.0016545
0.0013231,0.0019934,0.00047402,0.0043118
0.0029804,0.0024176,0.0004857,0
0.0065878,0.006855,0.011971,0.010909
0.010263,0.008928,0.0086814,0.017864
0.019055,0.020625,0.0097236,0.020935
0.021541,0.019711,0.0051259,0.0056108
0.0070335,0.0041127,0.00081919,0.0064725
0.0040681,0.0023661,0.0018449,8.4476e-177
0.0012209,0,0,0.0007508
0,0.00012905,0,0
3.2413e-05,0.00044961,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.00087903
0.0057856,0.0081881,0.0063247,0.0034543
0.0090223,0.0096959,0.0099834,0.0067078
0.0016982,0.0014487,0.0010495,0.0011172
0.00065252,0.0018303,0.00099619,0.0025501
0.0017526,0.00082972,5.6707e-05,0.0015986
0.0022961,0.0022096,0,0.019433
0.0060646,0.0058401,0.00099851,0.0059948
0.0065418,0.0078846,0.0032499,0.014827
0.0061969,0.0031402,0.00056131,0.0017314
0.0056862,0.0068829,0.0094799,0.043273
0.003428,0.0012691,0.00074624,0.0043361
0.015293,0.004596,0,0.006714
0.004554,0.0037691,0.0019033,0.0021016
0.00051884,0.00038247,9.1094e-05,0.0004206
0,0,0,0.001172
0.00097851,0.00057059,0,6.1834e-177
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.00083986,0.00090595,0.00016279,0
0.0024441,0.0022585,0.0012267,1.8254e-285
0.0047431,0.0040175,0.00072289,0.0025351
0.0036208,0.0037407,0.0049892,0.0037243
0.0041718,0.0064713,0.0056022,0.0060026
0.0031618,0.0021828,0.0012261,0.001513
0.0008434,0.001667,0.00044273,0
0.0071674,0.0088899,0.0035187,0.0040569
0.0080786,0.0055284,0.0024481,0.0059744
0.0071841,0.0082535,0.0010708,0.0063479
0,0.00086753,0,8.1377e-05
0.0037102,0.0029099,0.0022415,0
0.004068,0.0025621,0.0020215,0.0072729
0.0023258,0.0010413,0.00050893,0
0.0040163,0.0037342,0.00076205,0.0053537
0.0046302,0.0034654,0.00011521,2.9097e-219
0.0010396,0.0016773,0.0016122,0.001589
0.0025033,0.0014958,0.0010277,0.0005017
0.00131,0.0010511,0,0
0,0.00012905,0,0
0.00010483,0.00040168,0.0019303,0
3.7028e-128,0.003155,0.00029015,0.0013091
0,0,0,0
0,0,0,0
0,0,0,0.001172
0.0020551,0.00085976,1.2054e-158,0.0031113
0.00073753,0.001383,0,0.0027958
0,0.00080207,0,0.018397
0,0.0012183,0,0.00016391
0.00035761,0.0011898,0.00069412,0.00072999
0.0014503,0.0022801,0.00051879,0.00096734
0.0016743,0.0012486,0.00043369,0.0011857
0.0036667,0.0021221,0.0012241,0.0022276
0.0026239,0.0014392,0.0018916,0
0.0015855,0.00054566,0.00050241,0.0019487
0.00073652,0.0001156,0.0011708,5.3868e-238
0.0010875,0.0017269,0.00024794,0.0071431
0.0011573,0.0020111,0.0012124,0.0015988
0.00091735,0.0020075,0.00091344,0.0012962
0.010439,0.0041539,0.0018159,0.007274
0.0053025,0.0037863,0.00059904,9.0993e-301
0.0012065,0.00035173,1.7887e-05,3.6932e-305
0.0021451,0.0017919,0,0.00028243
0.0026657,0.0021372,0,3.3236e-73
0,0,0,0
0.0020404,0.0021645,0.002625,0.0026155
0.0020598,0.0031445,0.0018399,0.00086703
0.0039339,0.0015963,0,3.9752e-224
0.0023025,0.0038652,0.0055476,0.00018924
0.0004061,0.00080464,0,0.0044829
8.4273e-05,0.00028738,0,0.0012985
0.0024215,0.0006584,0,0.0012735
0.00028114,0.00019668,0,5.1539e-255
0.00049336,0.00053724,0.00079753,7.1482e-264
0,0.00012905,0,0
0.00075254,0.00039954,0,0.0040796
0.0015493,0.0013906,0.00095169,7.2982e-32
0.0022686,0.00041253,0,0.0034238
0,0.00025811,0,0
0,0,0,0
0.00031406,0,0,0
0.0031044,0.0021254,0.0029701,0
0.00079009,0.0038818,0.00056218,0.0062234
0.00042999,0,0,0.0012173
0.0010568,0.004682,0.00079813,0.0026111
0.00091157,0.0031093,0.0010727,0.0033353
0,0,0,0
8.9306e-05,0.0016232,0,0
0.00028363,0.00023812,0,0.00018732
0,0,0,0
0.00012562,0,0,0
0.0021976,0.00049571,0.0025472,0.00048219
0.0042512,0.0014216,0.0020152,0.0028612
0.0027054,0.0041285,0.0018549,0
0.00057278,0.00043978,0.00039394,0
0.00096876,0.0011579,0.00049432,0.0013935
0.00024957,0.00026154,0,0
0,0,0,0
0,0.00013152,0.00052969,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.00012905,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.00038716,0,0
0.00028051,5.1732e-05,0.00060078,0.00055279
0.0017269,0.0011022,0.0013279,0
0.00059079,0.0009263,0.00090426,0.00030323
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.00020454,0,0.00019884,0
0.00071114,0.00051611,4.2576e-278,0.0013709
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.00036842,0.00040452,0,0
0.00028786,0.0020859,0,0.0018323
0.0011223,0.0016814,0.0018993,2.7272e-267
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.9407e-324,0,0,0.01846
0.0022353,0.0010958,0.00047641,0.0059014
0.0031079,0.0013225,0.0025529,0.0046075
0,0,0.00026741,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0012234,0.0025982,0.00063915,0
0.0014448,0.001407,0.00082758,1.0269e-07
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.2811e-05,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
